#REFERENCE 3 133.6935800 -1.3603200
93	-7.812500	1.800551	1.946491	2.390870	
93	-7.647550	1.562500	2.086918	2.346866	
94	-7.812500	1.800551	1.946491	2.390870	
94	-8.162436	2.343750	1.626330	2.502151	
95	-8.593750	3.093611	1.185826	2.678841	
95	-8.162436	2.343750	1.626330	2.502151	
96	-8.593750	3.093611	1.185826	2.678841	
96	-8.611467	3.125000	1.166944	2.687003	
97	-8.611467	3.125000	1.166944	2.687003	
97	-9.019500	3.906250	0.702672	2.902483	
98	-9.019500	3.906250	0.702672	2.902483	
98	-9.365661	4.687500	0.252297	3.138238	
99	-9.375000	4.711579	0.238889	3.145656	
99	-9.365661	4.687500	0.252297	3.138238	
100	-9.375000	4.711579	0.238889	3.145656	
100	-9.682346	5.468750	-0.198967	3.400626	
101	-9.682346	5.468750	-0.198967	3.400626	
101	-9.946463	6.250000	-0.634256	3.678828	
102	-0.430747	11.718750	-2.868019	2.371595	
102	0.000000	11.234629	-2.848435	1.966135	
103	-0.781250	12.093694	-2.893058	2.698034	
103	-0.430747	11.718750	-2.868019	2.371595	
104	-1.202294	12.500000	-2.931033	3.066405	
104	-0.781250	12.093694	-2.893058	2.698034	
105	-10.156250	7.008640	-1.041911	3.962346	
105	-10.162980	7.031250	-1.054463	3.971437	
106	-10.156250	7.008640	-1.041911	3.962346	
106	-9.946463	6.250000	-0.634256	3.678828	
107	-10.162980	7.031250	-1.054463	3.971437	
107	-10.348427	7.812500	-1.466970	4.282702	
108	-10.348427	7.812500	-1.466970	4.282702	
108	-10.484821	8.593750	-1.861001	4.603674	
109	-10.484821	8.593750	-1.861001	4.603674	
109	-10.571853	9.375000	-2.236190	4.932583	
110	-10.571853	9.375000	-2.236190	4.932583	
110	-10.606462	10.156250	-2.591237	5.267008	
111	-10.606462	10.156250	-2.591237	5.267008	
111	-10.582065	10.937500	-2.923808	5.603504	
112	-10.582065	10.937500	-2.923808	5.603504	
112	-10.487650	11.718750	-3.230537	5.937290	
113	-10.487650	11.718750	-3.230537	5.937290	
113	-10.306559	12.500000	-3.507113	6.262025	
114	-10.306559	12.500000	-3.507113	6.262025	
114	-10.156250	12.924107	-3.640277	6.428463	
115	-10.156250	12.924107	-3.640277	6.428463	
115	-10.004620	13.281250	-3.745144	6.565353	
116	-10.004620	13.281250	-3.745144	6.565353	
116	-9.518402	14.062500	-3.931633	6.826038	
117	-9.518402	14.062500	-3.931633	6.826038	
117	-9.375000	14.236740	-3.964591	6.875426	
118	-7.031250	15.320027	-3.898056	6.715184	
118	-6.250000	15.287177	-3.774526	6.431817	
119	-7.812500	15.199692	-3.990792	6.906104	
119	-7.031250	15.320027	-3.898056	6.715184	
120	-9.375000	14.236740	-3.964591	6.875426	
120	-8.642314	14.843750	-4.027851	6.975549	
121	-8.593750	14.876433	-4.029636	6.978616	
121	-7.812500	15.199692	-3.990792	6.906104	
122	-8.642314	14.843750	-4.027851	6.975549	
122	-8.593750	14.876433	-4.029636	6.978616	
123	-3.179517	14.062500	-3.210036	4.648517	
123	-3.125000	14.031280	-3.201489	4.612211	
124	-4.661428	14.843750	-3.480454	5.623150	
124	-3.906250	14.496226	-3.341239	5.157982	
125	-3.906250	14.496226	-3.341239	5.157982	
125	-3.179517	14.062500	-3.210036	4.648517	
126	-4.687500	14.856457	-3.485907	5.640115	
126	-4.661428	14.843750	-3.480454	5.623150	
127	-5.468750	15.128638	-3.634238	6.071293	
127	-4.687500	14.856457	-3.485907	5.640115	
128	-6.250000	15.287177	-3.774526	6.431817	
128	-5.468750	15.128638	-3.634238	6.071293	
129	-2.098120	13.281250	-3.040207	3.819016	
129	-1.562500	12.839805	-2.972021	3.384547	
130	-2.343750	13.483983	-3.077209	4.023576	
130	-2.098120	13.281250	-3.040207	3.819016	
131	-3.125000	14.031280	-3.201489	4.612211	
131	-2.343750	13.483983	-3.077209	4.023576	
132	-1.562500	12.839805	-2.972021	3.384547	
132	-1.202294	12.500000	-2.931033	3.066405	
